Internal ID,Q1: GOING OUT?,Q2: GENDER,Q3: AGE,Q4: COUNTRY,"Q5: STATE, PROVINCE, COUNTY, ETC",Q7: JOY OTHER,Q10: DRESS,Q11: DAY,"Click Coordinates (x, y)",Media
90280165,No,Male,36,United States,Massachusetts,Unknown,Blue and black,Sunday,"(67, 12)",Science
90280170,No,Female,21,United States,Pennsylvania,"Ice cream, bonus points",White and gold,Friday,"(11, 20)",Daily Dish
90280175,Yes,Male,41,United States,Oregon,Unknown,White and gold,Friday,"(78, 5)",Science
90280183,No,Male,37,United States,Georgia,Unknown,White and gold,Sunday,"(74, 23)",Science
90280202,No,Male,45,United States,Carolina,Unknown,White and gold,Sunday,"(80, 34)",Science
90280220,No,Other,30,United States,Maryland,"Gobstoppers, Jelly Bellies, Sprees",White and gold,Friday,"(63, 23)",Science
90280222,No,Male,32,United States,California,Unknown,Blue and black,Friday,"(80, 25)",Science
90280262,No,Male,61,United States,California,"1970s willy wonka super scrunch bar (like a butterfinger, except it didn't stick in your teeth). I think Quaker Oats owned the brand at that time but stopped making them. Also Mars Almond bar (the snickers almond is not exactly the same...it behaves differently when frozen)",White and gold,Friday,"(75, 5)",Science
90280280,No,Male,52,United States,California,"Movie tickets, tootsie rolls",White and gold,Friday,"(55, 6)",Science
90280294,No,Female,34,United States,Texas,"those chocolate covered peanut things, dark chocolate anything, pop, yogurt covered raisins, chocolate covered raisins, bubbles, pencils, fake vampire teeth, yarn",White and gold,Friday,"(58, 31)",Science
90280297,No,Male,36,United States,Colorado,5mg edibles,Blue and black,Friday,"(73, 37)",Science
90280311,No,Male,49,United States,California,"Reeses Sticks, Ghirardelli Squares, Cadbury Top Deck (mint chocolate), Blow Pops (lollipops with gum), Tootsie Pop (lollipop with Tootsie Rolls inside)",Unknown,Friday,"(72, 10)",Science
90280322,No,Female,35,United States,Pennsylvania,Unknown,White and gold,Friday,"(78, 23)",Science
90280331,No,Female,30,United States,Illinois,Unknown,Blue and black,Sunday,"(75, 24)",Science
90280341,No,Male,49,United States,California,Unknown,Blue and black,Sunday,"(68, 8)",Science
90280361,No,Male,48,United States,new hampshire,Unknown,White and gold,Friday,"(79, 13)",Science
90280372,Yes,Male,43,United States,California,Unknown,White and gold,Friday,"(85, 37)",Science
90280376,Yes,Male,50,United States,California,cracker jacks box,Blue and black,Friday,Unknown,Unknown
90280396,No,Male,34,United States,Massachusetts,Cookie dough,Blue and black,Friday,"(74, 69)",Yahoo
90280424,No,Female,32,United States,Maryland,"blow pops, haribo anything, gummy cokes, milky way dark",Blue and black,Friday,"(79, 26)",Science
90280437,No,Male,53,United States,Georgia,"Mounds, Almond Joy, Baby Ruth, Rice Krispie Treats or Caramel Apples by Neighbors I Know, Candy Cigarettes",Blue and black,Sunday,"(71, 27)",Science
90280466,No,I'd rather not say,46,United States,USA,Unknown,Unknown,Friday,Unknown,Unknown
90280473,No,Male,63,United States,Texas,Unknown,White and gold,Friday,"(83, 5)",Science
90280480,No,Other,39,United States,Connecticut,Atomic Fireballs Root Beer Barrels Mega Warheads ,White and gold,Sunday,"(77, 23)",Science
90280484,No,Female,47,United States,Washington,Unknown,Blue and black,Friday,"(78, 31)",Science
90280500,Yes,Male,64,United States,California,Unknown,Unknown,Friday,Unknown,Unknown
90280503,No,Female,55,United States,Oregon,Unknown,White and gold,Friday,"(63, 12)",Science
90280554,No,Male,34,United States,Virginia,Unknown,Blue and black,Friday,"(76, 22)",Science
90280561,No,Female,34,Canada,British Columbia,"Flowers, ice cream, puppies, wine",White and gold,Friday,"(23, 18)",Daily Dish
90280608,No,Female,43,United States,"NY, Tompkins County","kittens,Rice Krispie treats,warm sweaters,Jane Austen books",White and gold,Sunday,"(92, 4)",Science
90280609,No,Female,57,United States,Ohio,Unknown,White and gold,Friday,"(88, 32)",Science
90280631,No,Male,47,United States,California,Unknown,White and gold,Sunday,"(85, 31)",Science
90280632,No,Male,44,United States,Nj ,Unknown,White and gold,Sunday,"(84, 32)",Science
90280637,No,Male,36,United States,Minnesota,Wax bottles. Bottle caps,White and gold,Friday,"(74, 30)",Science
90280658,No,Female,49,United States,Oregon,Tootsie rolls. Fruit tootsie rolls. Frooties ( are by the tootsie fool people),Blue and black,Sunday,"(83, 6)",Science
90280662,Yes,Male,50,United States,Washington,Big Hunk,White and gold,Friday,"(76, 26)",Science
90280674,No,Male,48,United States,Florida,Unknown,Blue and black,Sunday,"(86, 11)",Science
90280680,No,Male,56,United States,California,Mounds bar.  Almond Joy Bar.,White and gold,Sunday,"(71, 20)",Science
90280693,No,I'd rather not say,45,United States,md,Unknown,Unknown,Friday,Unknown,Unknown
90280698,No,Male,43,Canada,Ontario,Kittens,White and gold,Sunday,"(67, 6)",Science
90280725,No,Male,36,United States,Massachusetts,Unknown,White and gold,Friday,"(80, 21)",Science
90280739,No,Male,30,United States,District of Columbia,Unknown,Blue and black,Friday,"(74, 35)",Science
90280745,No,Female,44,United States,California,"Good quality black tea, fountain Coke with lots of ice, oyster crackers, the thought of Trump and the entire GOP going down in incandescent flames (this is not candy, but I would happily give up ALL candy for an entire decade to see this happen - does this mean I’m in the bargaining stage of grief?)",White and gold,Friday,"(83, 12)",Science
90280748,No,Male,58,United States,kentucky,"raisinets, chocolate orange, ",Blue and black,Sunday,"(83, 34)",Science
90280750,No,Male,43,Canada,Ontario,"Full sizes cans of pop/soda/coke, Candy Apples, Toffee Apples, ",White and gold,Friday,"(89, 34)",Science
90280756,Yes,Female,21,United States,California,"dolls, other toys",Blue and black,Friday,"(75, 16)",Science
90280758,No,Female,27,Canada,British Columbia,Cookies!,White and gold,Friday,"(70, 5)",Science
90280765,Yes,Female,31,United States,California,Beer,White and gold,Friday,Unknown,Unknown
90280778,No,Male,21,United States,Texas,Unknown,Blue and black,Friday,"(70, 14)",Science
90280794,No,Male,30,Canada,Alberta,Unknown,White and gold,Friday,"(67, 21)",Science
90280795,No,Male,25,United States,Philadelphia,Buncha Crunch,White and gold,Friday,"(20, 76)",ESPN
90280803,No,Male,38,United States,California,Unknown,White and gold,Sunday,"(69, 26)",Science
90280806,No,Female,53,United States,Washington,Almond Joy gives me joy.,Blue and black,Sunday,"(79, 29)",Science
90280811,No,Male,32,United States,California,Unknown,White and gold,Friday,"(62, 11)",Science
90280815,No,Male,41,United States,California,"Saltwater taffy, sugar daddy",White and gold,Sunday,"(82, 23)",Science
90280823,No,Female,58,United States,Massachusetts,puppies,White and gold,Sunday,"(67, 4)",Science
90280824,No,Male,44,United States,Connecticut,Atomic Fireballs,White and gold,Friday,"(80, 22)",Science
90280827,No,Male,30,United States,California,Unknown,White and gold,Friday,Unknown,Unknown
90280850,No,Female,33,United States,Minnesota,Unknown,White and gold,Friday,"(73, 20)",Science
90280873,No,Female,51,United States,"Portland, maine",Nestle's crunch,White and gold,Friday,"(79, 78)",Yahoo
90280889,No,Female,54,United States,sc,Unknown,White and gold,Friday,"(81, 28)",Science
90280904,No,Male,68,United States,Minnesota,Unknown,Blue and black,Friday,"(74, 21)",Science
90280911,No,Male,47,Canada,Ontario,Rockets!!!!,White and gold,Friday,"(74, 12)",Science
90280930,No,Female,42,Canada,Ontario,Cheetos,White and gold,Sunday,"(69, 31)",Science
90280933,Yes,Male,47,United States,Illinois,Jolly Rancher Sour Bites Skor ,White and gold,Friday,"(73, 28)",Science
90280961,No,Male,42,United States,New York,Unknown,White and gold,Friday,"(78, 19)",Science
90280969,Yes,Male,42,United States,WI,Unknown,White and gold,Friday,"(77, 31)",Science
90280973,No,Female,36,United States,Oregon,Unknown,Unknown,Friday,Unknown,Unknown
90280977,No,Female,49,United States,nh,Unknown,White and gold,Friday,"(77, 34)",Science
90280981,No,Other,34,United States,Texas,Anything Haribo,White and gold,Friday,"(91, 27)",Science
90280996,No,Male,47,United States,Illinois,Unknown,Blue and black,Friday,Unknown,ESPN
90281004,No,Male,65,United States,California,"French Ice Box Cake, ginger jalapeño chocolate, candied pecans, crystallized ginger, Chartreuse Green",White and gold,Friday,"(75, 54)",Yahoo
90281015,No,Male,46,United States,Kentucky,Unknown,Blue and black,Friday,"(33, 54)",ESPN
90281025,No,Female,38,United States,vt,Unknown,Blue and black,Sunday,"(76, 20)",Science
90281033,No,Female,24,United States,Tennessee,Unknown,White and gold,Friday,"(73, 31)",Science
90281039,Yes,Male,39,United States,Georgia ,Unknown,White and gold,Sunday,"(72, 33)",Science
90281051,No,Female,46,United States,Virginia,"Kittens, mountain biking, movies based on comic books",White and gold,Friday,"(79, 24)",Science
90281061,No,Female,36,Canada,Ontario,"Tootsie Rolls/pops, tequila.",White and gold,Sunday,"(83, 33)",Science
90281069,No,I'd rather not say,43,United States,California,Unknown,White and gold,Friday,"(63, 40)",Science
90281074,Yes,Male,30,United States,AZ,Cailler apricotine - these are apricot brandy filled chocolates from Switzerland ,White and gold,Sunday,"(71, 24)",Science
90281076,No,Female,34,United States,Massachusetts,Unknown,White and gold,Sunday,Unknown,Unknown
90281079,No,Female,33,Canada,British Columbia,Unknown,Unknown,Friday,Unknown,Unknown
90281091,Yes,Female,22,United States,Pennsylvania,Unknown,White and gold,Sunday,"(11, 81)",ESPN
90281097,No,Female,30,United States,NE,Unknown,White and gold,Friday,Unknown,Unknown
90281100,No,Male,39,United States,New Jersey,Unknown,Unknown,Sunday,"(76, 74)",Yahoo
90281101,No,Female,42,Canada,Alberta,Unknown,Blue and black,Sunday,"(71, 45)",Science
90281104,No,Male,39,United States,Washington,Unknown,White and gold,Friday,"(62, 38)",Science
90281129,No,Female,28,United States,montana,Gummy Frogs,White and gold,Sunday,"(77, 30)",Science
90281158,No,Male,44,United States,Massachusetts,small fireworks,Blue and black,Friday,"(63, 31)",Science
90281196,No,Female,34,United States,Pennsylvania,"Tootsie Rolls, Tootsie Pops",White and gold,Friday,"(76, 28)",Science
90281203,Yes,Male,32,United States,Indiana,Unknown,White and gold,Friday,"(78, 22)",Science
90281205,No,Male,44,United States,Illinois,Unknown,White and gold,Friday,"(64, 30)",Science
90281223,Yes,Male,49,United States,Virginia,Unknown,White and gold,Sunday,"(65, 30)",Science
90281229,No,Male,16,United States,Maine,Gummies and sexy ladies,White and gold,Friday,"(77, 22)",Science
90281267,No,Male,40,United States,New York,Unknown,White and gold,Sunday,Unknown,Unknown
90281269,No,Female,38,United States,Pennsylvania,Unknown,White and gold,Sunday,"(77, 30)",Science
90281271,No,Male,64,United States,Pennsylvania,"Babe Ruth, Sky Bar, Powerhouse, Mallo Cups, Mounds",White and gold,Sunday,"(75, 27)",Science
90281295,Yes,Male,41,United States,pa,dum-dums,White and gold,Friday,"(82, 42)",Science
90281302,No,Male,41,Germany,Unknown,Unknown,White and gold,Friday,"(91, 35)",Science
90281306,No,Male,23,United States,Texas,Unknown,White and gold,Friday,"(81, 61)",Yahoo
90281322,No,Female,50,United States,California,Unknown,White and gold,Friday,"(71, 32)",Science
90281327,No,Male,51,United States,Pennsylvania,Dark Chocolate Kit Kat,White and gold,Friday,Unknown,Unknown
90281331,No,Male,37,United States,Virginia,Everything bagel,Blue and black,Sunday,"(77, 23)",Science
90281339,Yes,Male,33,United States,New York,Beer,White and gold,Friday,"(33, 39)",Daily Dish
90281343,No,Male,37,United States,Oregon,Unknown,White and gold,Friday,"(64, 33)",Science
90281349,No,Male,55,United States,il,turtles,White and gold,Sunday,"(29, 67)",ESPN
90281353,No,Male,47,United States,Virginia,"Mounds, almond joy",Blue and black,Friday,"(84, 29)",Science
90281359,No,Male,41,United States,Kansas,Fifth Avenue,White and gold,Sunday,"(76, 11)",Science
90281364,No,Female,61,United States,Oregon,Jellybeans!  Fazer Mints!  Those raspberry hard candies with jam in the middle!,Blue and black,Friday,"(84, 19)",Science
90281366,No,Male,26,United States,Wisconsin,Reese’s Fast Break,Blue and black,Friday,"(26, 77)",ESPN
90281378,No,Male,24,Canada,Alberta,"Little bottles of hard liquor, fair trade chocolate, sugar free mint gum",White and gold,Friday,"(68, 25)",Science
90281380,No,Male,39,United States,ct,Unknown,White and gold,Friday,"(65, 42)",Science
90281388,No,Female,24,Australia,NSW,Unknown,Blue and black,Sunday,"(81, 20)",Science
90281402,No,Female,53,United States,Washington,Single serving alcohol bottles (aka airline bottles),White and gold,Sunday,"(72, 28)",Science
90281403,No,Male,43,United States,WV,Sexy costumes,White and gold,Friday,"(63, 21)",Science
90281404,No,Male,56,United States,Virginia,Unknown,White and gold,Friday,"(68, 25)",Science
90281435,No,Female,49,United States,Washington,Unknown,Blue and black,Sunday,"(80, 26)",Science
90281448,No,Male,54,United States,Mi,Unknown,White and gold,Friday,"(24, 76)",ESPN
90281450,Yes,Male,40,United States,Indiana,Unknown,Blue and black,Friday,"(68, 32)",Science
90281451,No,Male,36,United States,Oregon,"Twizzlers, Squirrel Nut Zippers, Mini bags of cookies",Blue and black,Friday,"(72, 13)",Science
90281452,No,Female,28,Canada,Ontario,Unknown,White and gold,Sunday,"(62, 23)",Science
90281466,No,Female,48,United States,Florida,String cheese ,White and gold,Friday,Unknown,Unknown
90281467,No,Male,32,United States,Ma,A free toy ,Blue and black,Sunday,"(71, 24)",Science
90281468,No,Male,49,United States,California,Unknown,White and gold,Friday,"(67, 5)",Science
90281481,No,Male,29,United States,"Vancouver, Wa",Unknown,White and gold,Sunday,"(30, 65)",ESPN
90281483,No,Female,45,United States,NM,Yarn,Blue and black,Sunday,"(86, 14)",Science
90281487,No,Female,50,United States,California,Unknown,White and gold,Sunday,"(22, 25)",Daily Dish
90281490,No,Female,48,United States,Ohio,Unknown,White and gold,Friday,Unknown,Unknown
90281491,No,Female,45,United States,Colorado,Almond Joy,White and gold,Friday,"(72, 31)",Science
90281493,No,Female,41,United States,Louisiana,Unknown,Blue and black,Sunday,"(82, 35)",Science
90281495,Yes,Female,41,United States,Nc,Unknown,Blue and black,Sunday,"(77, 25)",Science
90281498,No,Male,45,United States,Missouri,Unknown,White and gold,Friday,"(21, 71)",ESPN
90281500,No,Female,26,United States,Ny ,Unknown,White and gold,Friday,"(83, 20)",Science
90281510,No,Male,60,United States,California,Zero bars,Blue and black,Sunday,"(25, 19)",Daily Dish
90281513,No,Female,40,United States,Georgia,Tootsie Roll Pops! Rice Krispie Treats!,Blue and black,Friday,"(77, 24)",Science
90281515,No,Female,46,Canada,Nova Scotia,Oh Henry bars (mini or full),Blue and black,Sunday,"(63, 14)",Science
90281519,No,Female,48,United States,Carolina,Unknown,White and gold,Sunday,"(74, 23)",Science
90281532,No,Female,30,United States,New York,Payday,Blue and black,Friday,"(15, 41)",Daily Dish
90281537,No,Male,34,United States,Carolina,Unknown,White and gold,Sunday,"(60, 13)",Science
90281538,No,I'd rather not say,43,Unknown,Illinois,Midnight Milky Way,Blue and black,Sunday,"(75, 20)",Science
90281543,No,Female,38,United States,California,Unknown,White and gold,Sunday,"(70, 3)",Science
90281552,Yes,Female,15,United States,New Jersey,"Mini pretzels, water bottles, gelt",White and gold,Friday,"(76, 41)",Science
90281567,No,Male,54,United States,Washington,More reeces to put in my top hat.,White and gold,Friday,"(76, 58)",Yahoo
90281571,Yes,Male,13,American Samoa,Illinois,Unknown,Blue and black,Friday,"(92, 36)",Science
90281573,No,Female,32,United States,Colorado,Beer,White and gold,Sunday,"(22, 20)",Daily Dish
90281574,No,Female,37,United States,"Atlanta, GA",Unknown,White and gold,Friday,"(57, 4)",Science
90281580,No,Male,36,United States,Florida,Unknown,White and gold,Sunday,"(73, 91)",Yahoo
90281585,Yes,Male,55,United States,New York,Unknown,White and gold,Sunday,"(66, 26)",Science
90281588,No,Female,60,United States,Oregon,"Dark chocolate, ginger, raspberries, those hard candy raspberries with soft centers",White and gold,Sunday,"(75, 22)",Science
90281589,No,Male,38,United States,Texas,Unknown,White and gold,Friday,"(77, 12)",Science
90281593,No,Female,60,Canada,Alberta,Rockets - Canadian,White and gold,Friday,"(69, 38)",Science
90281604,No,Female,38,United States,Hawaii,"Kinder eggs, Hi-chew, white rabbits, hello pandas",Blue and black,Friday,"(86, 20)",Science
90281608,No,Male,26,United States,CT,Unknown,White and gold,Sunday,"(71, 7)",Science
